Date,Symbol,Open,High,Low,Close,Adj Close,Volume
2008/7/23,SPY,127.889999,129.149994,127.550003,128.169998,105.025826,311698400
2008/7/24,SPY,128.339996,128.410004,125.160004,125.510002,102.846138,248634500
2008/7/25,SPY,125.889999,126.489998,125.169998,125.480003,102.821579,219131000
2008/7/28,SPY,125.510002,126.059998,123.419998,123.639999,101.313835,205201300
2008/7/29,SPY,123.980003,126.379997,123.639999,126.279999,103.477112,261505600
2008/7/30,SPY,127.110001,128.600006,126.279999,128.529999,105.320824,354710000
2008/7/31,SPY,127.400002,128.570007,126.629997,126.830002,103.927818,277402100
2008/8/1,SPY,127.120003,127.279999,125.459999,126.160004,103.378769,248690900
2008/8/4,SPY,126.040001,126.139999,124.760002,124.989998,102.420052,188239600
2008/8/5,SPY,126.019997,128.559998,124.970001,128.360001,105.181519,251577600
2008/8/6,SPY,128.020004,129.300003,127.480003,128.929993,105.64859,209555400
2008/8/7,SPY,127.959999,128.440002,126.540001,127.010002,104.075279,246312500
2008/8/8,SPY,126.580002,129.929993,126.379997,129.369995,106.009117,260811700
2008/8/11,SPY,129.470001,131.509995,129.229996,130.710007,107.10717,249425800
2008/8/12,SPY,130.279999,130.699997,128.729996,129.350006,105.992775,213200800
2008/8/13,SPY,128.789993,129.649994,127.669998,128.570007,105.353584,256393200
2008/8/14,SPY,127.839996,130.279999,127.75,129.539993,106.148438,239555300
2008/8/15,SPY,129.929993,130.5,129.300003,130.169998,106.664696,181000800
2008/8/18,SPY,130.429993,130.479996,127.660004,128.389999,105.206085,172275100
2008/8/19,SPY,127.419998,127.690002,126.529999,126.989998,104.058899,194673700
2008/8/20,SPY,127.389999,127.949997,126.339996,127.580002,104.542366,225498200
2008/8/21,SPY,126.75,128.440002,126.599998,127.800003,104.722656,180609800
2008/8/22,SPY,128.669998,129.649994,127.800003,129.649994,106.238586,167715300
2008/8/25,SPY,128.800003,129.649994,126.75,127.019997,104.083488,171936900
2008/8/26,SPY,127.019997,127.870003,126.580002,127.389999,104.386658,159117200
2008/8/27,SPY,127.550003,128.830002,127.300003,128.630005,105.402756,171032800
2008/8/28,SPY,129.279999,130.339996,129.110001,130.190002,106.681053,167537100
2008/8/29,SPY,129.729996,130.139999,128.509995,128.789993,105.533859,189195800
2008/9/2,SPY,130.029999,130.710007,127.519997,127.989998,104.878326,252364900
2008/9/3,SPY,127.879997,128.5,126.93,127.879997,104.788193,251947000
2008/9/4,SPY,126.970001,127.230003,123.959999,124.029999,101.633408,340042500
2008/9/5,SPY,123.290001,124.949997,122,124.419998,101.952972,289503400
2008/9/8,SPY,128.039993,128.240005,124.419998,126.989998,104.058899,364075300
2008/9/9,SPY,127.099998,127.360001,122.800003,123.220001,100.969681,377326800
2008/9/10,SPY,123.889999,124.900002,122.550003,123.720001,101.379379,298916600
2008/9/11,SPY,122.120003,125.739998,121.599998,125.510002,102.846138,375369400
2008/9/12,SPY,124.290001,126.209999,123.830002,126.089996,103.321426,297851200
2008/9/15,SPY,121.629997,125.650002,119.889999,120.089996,98.404884,483607000
2008/9/16,SPY,117.199997,122.32,117,122.099998,100.051926,581744300
2008/9/17,SPY,119.639999,121.849998,116,116.610001,95.553268,624095600
2008/9/18,SPY,118.050003,121.790001,113.800003,120.07,98.388481,776114700
2008/9/19,SPY,126.699997,128,123.330002,124.120003,102.295876,501087800
2008/9/22,SPY,124.449997,124.75,120.360001,121.309998,99.97995,249966500
2008/9/23,SPY,120.849998,122.019997,118.279999,118.550003,97.705238,327470400
2008/9/24,SPY,119.349998,120,117.790001,118.93,98.018448,311818400
2008/9/25,SPY,119.400002,121.910004,118.440002,120.790001,99.551384,328253000
2008/9/26,SPY,118.830002,121.5,118.510002,120.849998,99.600815,285917400
2008/9/29,SPY,119.139999,119.339996,110.970001,111.379997,91.795952,459562300
2008/9/30,SPY,113.510002,116.800003,110.529999,115.989998,95.595375,328154400
2008/10/1,SPY,115.269997,116.690002,113.949997,116.059998,95.653061,332783000
2008/10/2,SPY,114.949997,115.110001,111.059998,111.849998,92.183304,365337800
2008/10/3,SPY,112.860001,115.449997,109.68,110.339996,90.938812,461798000
2008/10/6,SPY,107.150002,107.620003,100.639999,104.720001,86.306984,610637500
2008/10/7,SPY,106.839996,107.330002,99.650002,100.029999,82.441635,540012100
2008/10/8,SPY,97.519997,102.18,96.809998,97.510002,80.3647,725414800
2008/10/9,SPY,99.660004,100.620003,90.25,90.699997,74.752136,534485200
2008/10/10,SPY,86.760002,93.940002,83.580002,88.5,72.938972,871026300
2008/10/13,SPY,93.870003,101.349998,89.949997,101.349998,83.529541,455584000
2008/10/14,SPY,104.699997,105.529999,97.110001,99.849998,82.293282,546268300
2008/10/15,SPY,97.459999,97.800003,89.709999,90.019997,74.191689,484627500
2008/10/16,SPY,91.290001,94.769997,86.540001,93.769997,77.282349,708811200
2008/10/17,SPY,91.989998,98.589996,91.650002,93.209999,76.820786,476649000
2008/10/20,SPY,95.349998,99.099998,94.089996,98.809998,81.436134,321294200
2008/10/21,SPY,96.970001,98.639999,95.220001,95.860001,79.004852,356502000
2008/10/22,SPY,93.199997,95.860001,87.529999,90.639999,74.702682,516168000
2008/10/23,SPY,90.290001,92.449997,85.809998,91.690002,75.568054,634666400
2008/10/24,SPY,84.059998,89.919998,84,87.040001,71.735672,545812600
2008/10/27,SPY,85.970001,89.510002,83.699997,83.949997,69.188995,397288600
2008/10/28,SPY,87.339996,94.239998,84.529999,93.760002,77.274086,639939500
2008/10/29,SPY,93.769997,97.169998,92.099998,93.080002,76.713669,531270100
2008/10/30,SPY,95.779999,96.540001,92.900002,96.300003,79.367485,414582100
2008/10/31,SPY,95.080002,98.57,94.480003,96.830002,79.804276,411394000
2008/11/3,SPY,96.779999,97.690002,95.949997,97.110001,80.035065,205419400
2008/11/4,SPY,99.059998,100.860001,96.709999,100.410004,82.754822,346793400
2008/11/5,SPY,99.199997,100.709999,95,96.190002,79.27684,387844100
2008/11/6,SPY,94.459999,95.440002,90.059998,90.860001,74.884026,477721900
2008/11/7,SPY,91.650002,94,90.5,93.860001,77.356506,380391000
2008/11/10,SPY,95.209999,95.529999,90.919998,92.629997,76.342781,301773000
2008/11/11,SPY,90.760002,92.139999,88.650002,89.769997,73.985657,418498200
2008/11/12,SPY,88.230003,88.949997,85.120003,85.82,70.730179,454330600
2008/11/13,SPY,86.129997,91.730003,82.089996,91.169998,75.139496,753141900
2008/11/14,SPY,89.410004,92.059998,86.519997,86.620003,71.389526,540352300
2008/11/17,SPY,86.379997,88.559998,85.160004,85.470001,70.441727,415254900
2008/11/18,SPY,85.150002,87.220001,82.910004,87.080002,71.768631,523811800
2008/11/19,SPY,85.910004,86.870003,80.919998,81.5,67.169762,558327600
2008/11/20,SPY,80.129997,82.510002,75.050003,75.449997,62.183544,814180400
2008/11/21,SPY,77.459999,80.900002,74.339996,79.519997,65.537895,718536500
2008/11/24,SPY,81.919998,86.989998,80.360001,85.029999,70.079086,523305300
2008/11/25,SPY,87.300003,87.510002,83.82,85.660004,70.598343,454112400
2008/11/26,SPY,84.300003,89.190002,84.239998,88.970001,73.326309,370134200
2008/11/28,SPY,88.629997,90.129997,88.480003,90.089996,74.249359,118308100
2008/12/1,SPY,87.510002,87.550003,81.860001,82.110001,67.672501,369927100
2008/12/2,SPY,83.470001,85.489998,82.040001,85.269997,70.276924,469508400
2008/12/3,SPY,83.400002,87.830002,83.139999,87.32,71.966454,519863500
2008/12/4,SPY,86.059998,88.050003,83.739998,85.300003,70.30162,444173800
2008/12/5,SPY,83.650002,88.419998,82.239998,87.93,72.4692,471905300
2008/12/8,SPY,90.339996,92.379997,88.080002,91,74.99939,412859300
2008/12/9,SPY,90.370003,92.129997,88.980003,89.5,73.763123,370790000
2008/12/10,SPY,90.32,91.360001,89,90.110001,74.265884,396187400
2008/12/11,SPY,89.540001,91,87.370003,87.940002,72.477432,365061000
2008/12/12,SPY,85.550003,89.07,85.199997,88.989998,73.342812,415060400
2008/12/15,SPY,89.019997,89.150002,86.290001,87.75,72.320839,256694200
2008/12/16,SPY,91.879997,92.019997,88.18,91.879997,75.724648,377699500
2008/12/17,SPY,90.839996,92.43,90.059998,90.989998,74.991127,281819800
2008/12/18,SPY,91.400002,91.669998,88.209999,89.290001,73.590073,374673300
2008/12/19,SPY,89.099998,90.620003,88.089996,88.190002,73.273483,301451300
2008/12/22,SPY,88.580002,88.669998,85.489998,87.059998,72.334633,243759500
2008/12/23,SPY,87.529999,87.93,85.800003,86.160004,71.586853,221625200
2008/12/24,SPY,86.449997,86.870003,86,86.660004,72.002312,62061600
2008/12/26,SPY,87.239998,87.300003,86.5,87.160004,72.417717,74767700
2008/12/29,SPY,87.239998,87.330002,85.599998,86.910004,72.209991,127795900
2008/12/30,SPY,87.510002,89.050003,86.879997,88.970001,73.92157,168256300
2008/12/31,SPY,89.080002,90.970001,88.870003,90.239998,74.976768,193987200
2009/1/2,SPY,90.440002,93.440002,89.849998,92.959999,77.236702,227566300
2009/1/5,SPY,92.629997,93.660004,91.889999,92.849998,77.145294,240349700
2009/1/6,SPY,93.639999,94.449997,92.68,93.470001,77.660423,328260900
2009/1/7,SPY,92,92.260002,90.199997,90.669998,75.334015,280899200
2009/1/8,SPY,90.160004,91.089996,89.669998,91.040001,75.641457,263834400
2009/1/9,SPY,91.160004,91.32,85.360001,89.089996,74.021286,330953600
2009/1/12,SPY,88.839996,88.910004,86.410004,86.949997,72.243233,277858500
2009/1/13,SPY,86.730003,87.879997,86.199997,87.110001,72.376167,356432300
2009/1/14,SPY,85.540001,85.75,83.160004,84.370003,70.099625,435491600
2009/1/15,SPY,84.120003,85.25,81.720001,84.400002,70.124535,532647300
2009/1/16,SPY,85.860001,85.989998,83.050003,85.059998,70.672913,399237200
2009/1/20,SPY,84.230003,85.059998,80.050003,80.57,66.942368,419855200
2009/1/21,SPY,81.940002,84.239998,80.470001,84.050003,69.833733,364360700
2009/1/22,SPY,82.419998,84.040001,81.169998,82.75,68.753624,427940300
2009/1/23,SPY,80.900002,83.989998,80.57,83.110001,69.05275,386800600
2009/1/26,SPY,83.589996,85.360001,82.809998,83.68,69.526314,317978800
2009/1/27,SPY,84.129997,85.150002,83.300003,84.529999,70.232536,273789700
2009/1/28,SPY,86.400002,87.949997,86.07,87.389999,72.608826,330007000
2009/1/29,SPY,86.110001,87.489998,84.470001,84.550003,70.249191,294392500
2009/1/30,SPY,84.980003,85.400002,82.209999,82.830002,68.820107,383383600
2009/2/2,SPY,81.57,83.18,81.309998,82.580002,68.612373,288233300
2009/2/3,SPY,83.099998,84.360001,82.220001,83.739998,69.576157,278385800
2009/2/4,SPY,84.300003,85.370003,83.040001,83.330002,69.235519,322989300
2009/2/5,SPY,82.699997,85.290001,77.730003,84.57,70.265778,417679400
2009/2/6,SPY,84.860001,87.339996,84.68,86.980003,72.268158,366101700
2009/2/9,SPY,86.959999,87.739998,86.32,87.099998,72.367859,240075200
2009/2/10,SPY,86.269997,87.029999,82.449997,83.110001,69.05275,536212800
2009/2/11,SPY,83.449997,84.050003,82.400002,83.599998,69.459846,324442500
2009/2/12,SPY,82.169998,83.82,81.050003,83.660004,69.509727,469302200
2009/2/13,SPY,83.550003,84.239998,82.739998,82.760002,68.761932,293998400
2009/2/17,SPY,80.160004,82.959999,79.169998,79.220001,65.820671,478910100
2009/2/18,SPY,79.790001,79.940002,78.279999,79.029999,65.662827,362964800
2009/2/19,SPY,79.839996,80.150002,78.019997,78.18,64.956581,316867500
2009/2/20,SPY,76.730003,78.339996,75.769997,77.419998,64.325142,477176600
2009/2/23,SPY,78.269997,78.269997,74.589996,74.650002,62.023678,379641400
2009/2/24,SPY,75.290001,77.949997,74.699997,77.480003,64.374992,426260900
2009/2/25,SPY,77.139999,78.419998,75.629997,76.870003,63.868168,461985800
2009/2/26,SPY,77.82,79.669998,75.529999,75.620003,62.829609,363353900
2009/2/27,SPY,74.010002,75.690002,73.809998,73.93,61.425434,470510900
2009/3/2,SPY,72.519997,73.919998,70.370003,70.599998,58.658669,426452600
2009/3/3,SPY,71.610001,71.699997,69.639999,70.07,58.21833,443761000
2009/3/4,SPY,71.230003,72.870003,70.07,71.730003,59.597538,462753100
2009/3/5,SPY,70.099998,71.730003,68.169998,68.800003,57.163139,485549400
2009/3/6,SPY,69.400002,70.449997,67.099998,68.919998,57.262833,490470000
2009/3/9,SPY,67.949997,70,67.730003,68.110001,56.589832,379905300
2009/3/10,SPY,69.510002,72.370003,69.370003,72.169998,59.963139,406227900
2009/3/11,SPY,73,73.75,71.830002,72.639999,60.353626,356648300
2009/3/12,SPY,72.620003,75.75,71.970001,75.5,62.729893,409702700
2009/3/13,SPY,76.010002,76.980003,74.730003,76.089996,63.220112,337474700
2009/3/16,SPY,76.959999,77.970001,75.809998,75.860001,63.028999,360644900
2009/3/17,SPY,76.07,78.360001,75.449997,78.18,64.956581,356814300
2009/3/18,SPY,77.809998,80.900002,77.07,79.93,66.410568,473273200
2009/3/19,SPY,80.93,81,78.690002,78.940002,65.588036,428520400
2009/3/20,SPY,78.760002,78.910004,76.529999,76.709999,64.191406,371078200
2009/3/23,SPY,78.739998,82.290001,78.309998,82.220001,68.802208,419933300
2009/3/24,SPY,81.239998,82.360001,80.510002,80.599998,67.446602,330271000
2009/3/25,SPY,81.230003,82.699997,79.059998,81.449997,68.157883,441775100
2009/3/26,SPY,82.25,83.300003,81.32,83.110001,69.546989,422025200
2009/3/27,SPY,82.050003,82.529999,81.309998,81.610001,68.291771,322332300
2009/3/30,SPY,79.800003,79.870003,77.959999,78.790001,65.931976,324108500
2009/3/31,SPY,79.559998,81.080002,79.050003,79.519997,66.542839,364238300
2009/4/1,SPY,78.529999,81.419998,78.330002,81.059998,67.831535,377018300
2009/4/2,SPY,83.080002,84.610001,81.129997,83.43,69.814758,476230700
2009/4/3,SPY,83.489998,84.279999,82.669998,84.260002,70.509315,284646300
2009/4/6,SPY,83.339996,84.279999,82.290001,83.599998,69.957024,264866600
2009/4/7,SPY,82.25,82.650002,81.510002,81.650002,68.325233,258947800
2009/4/8,SPY,82.059998,82.940002,81.540001,82.529999,69.06163,230402800
2009/4/9,SPY,84.669998,85.82,84.330002,85.809998,71.806351,269653500
2009/4/13,SPY,84.919998,86.540001,84.580002,85.830002,71.823082,224847500
2009/4/14,SPY,85.029999,85.760002,84.080002,84.349998,70.584625,276598800
2009/4/15,SPY,83.839996,85.419998,83.610001,85.25,71.337753,250726100
2009/4/16,SPY,85.93,87.150002,84.769997,86.5,72.383751,335202900
2009/4/17,SPY,86.830002,87.650002,86.139999,87.080002,72.869102,262649000
2009/4/20,SPY,85.540001,87.050003,83.339996,83.43,69.814758,293690100
2009/4/21,SPY,82.82,85.129997,82.75,85.059998,71.178741,114090900
2009/4/22,SPY,84.290001,86.339996,84.07,84.540001,70.743591,340395200
2009/4/23,SPY,84.709999,85.419998,83.629997,85.370003,71.438148,324903700
2009/4/24,SPY,86.029999,87.309998,85.690002,86.660004,72.517639,287703000
2009/4/27,SPY,85.68,87.010002,85.540001,85.839996,71.831451,289581600
2009/4/28,SPY,84.970001,86.589996,84.760002,85.57,71.605522,247926300
2009/4/29,SPY,86.519997,88.360001,86.300003,87.389999,73.128494,311505700
2009/4/30,SPY,88.550003,89.019997,86.919998,87.419998,73.15361,301419800
2009/5/1,SPY,87.440002,88.209999,86.720001,87.889999,73.546913,236110300
2009/5/4,SPY,88.550003,90.940002,88.379997,90.879997,76.048973,287120000
2009/5/5,SPY,90.57,90.93,89.839996,90.57,75.789551,243036300
2009/5/6,SPY,91.68,92.199997,90.610001,92.139999,77.103348,291941000
2009/5/7,SPY,93.010002,93.150002,90.279999,90.860001,76.032211,317728000
2009/5/8,SPY,92.029999,93.220001,91.440002,92.980003,77.806267,299081700
2009/5/11,SPY,91.699997,92.110001,91.040001,91.239998,76.350227,247923600
2009/5/12,SPY,91.629997,91.830002,89.849998,90.970001,76.124283,282431300
2009/5/13,SPY,89.739998,90.010002,88.5,88.68,74.207977,269619100
2009/5/14,SPY,88.720001,90.120003,88.5,89.440002,74.843964,260098700
2009/5/15,SPY,89.370003,90,88.150002,88.709999,74.233093,271502700
2009/5/18,SPY,89.550003,91.339996,88.57,91.230003,76.341835,241447400
2009/5/19,SPY,91.18,91.970001,90.809998,91.120003,76.249802,206102200
2009/5/20,SPY,91.949997,92.800003,90.410004,90.510002,75.739365,285722200
2009/5/21,SPY,89.459999,89.800003,88.260002,89.209999,74.651527,258988400
2009/5/22,SPY,89.459999,90,88.68,89.019997,74.492516,166811900
2009/5/26,SPY,88.360001,91.559998,88.32,91.300003,76.400429,236318500
2009/5/27,SPY,91.440002,91.75,89.529999,89.669998,75.036446,246015800
2009/5/28,SPY,90.459999,91.339996,89.099998,90.919998,76.082428,289095000
2009/5/29,SPY,91.419998,93.699997,90.68,92.529999,77.429688,258641500
2009/6/1,SPY,93.669998,95.169998,93.43,94.769997,79.304138,276246800
2009/6/2,SPY,94.400002,95.370003,94.230003,94.849998,79.371094,230874500
2009/6/3,SPY,94.040001,94.129997,92.760002,93.650002,78.366928,235310500
2009/6/4,SPY,94,94.669998,93.300003,94.529999,79.10331,210102300
2009/6/5,SPY,95.489998,95.669998,93.800003,94.550003,79.120033,284257900
2009/6/8,SPY,93.839996,95.099998,93.040001,94.160004,78.793678,238565100
2009/6/9,SPY,94.690002,95.139999,94.019997,94.639999,79.195374,225125500
2009/6/10,SPY,95.480003,95.489998,93.190002,94.400002,78.994522,296100400
2009/6/11,SPY,94.580002,96.110001,94.559998,94.82,79.345985,275414200
2009/6/12,SPY,94.400002,95.139999,94,95.080002,79.563538,184361800
2009/6/15,SPY,93.959999,94.019997,92.400002,92.900002,77.739311,224190500
2009/6/16,SPY,93.230003,93.290001,91.580002,91.639999,76.684914,227319000
2009/6/17,SPY,91.599998,92.330002,90.830002,91.550003,76.609619,223445200
2009/6/18,SPY,91.690002,92.669998,91.25,92.220001,77.170296,211725100
2009/6/19,SPY,92.580002,92.699997,91.519997,92.040001,77.454727,215655600
2009/6/22,SPY,91.139999,91.190002,89.25,89.279999,75.13208,251913600
2009/6/23,SPY,89.470001,89.879997,88.849998,89.349998,75.191017,188309800
2009/6/24,SPY,90.160004,91.080002,89.599998,90.120003,75.838966,211577700
2009/6/25,SPY,89.669998,92.169998,89.57,92.080002,77.488396,279411000
2009/6/26,SPY,91.769997,92.239998,91.269997,91.839996,77.2864,167579000
2009/6/29,SPY,92.110001,92.82,91.599998,92.699997,78.010162,168481300
2009/6/30,SPY,92.720001,93.059998,91.269997,91.949997,77.378975,228888200
2009/7/1,SPY,92.339996,93.230003,92.209999,92.330002,77.698746,173041100
2009/7/2,SPY,91.129997,92.360001,89.760002,89.809998,75.57811,212309900
2009/7/6,SPY,88.940002,89.93,88.660004,89.800003,75.569695,174499600
2009/7/7,SPY,89.709999,89.82,88,88.059998,74.105423,197088900
2009/7/8,SPY,88.589996,88.800003,87,88,74.054924,248050500
2009/7/9,SPY,88.610001,88.900002,87.910004,88.169998,74.197983,163777600
2009/7/10,SPY,87.699997,88.489998,87.349998,87.959999,74.021286,173520300
2009/7/13,SPY,88.309998,90.169998,87.589996,90.099998,75.822159,217413500
2009/7/14,SPY,90.379997,90.690002,89.730003,90.610001,76.251335,181487400
2009/7/15,SPY,91.809998,93.510002,90.68,93.260002,78.481407,220877900
2009/7/16,SPY,93,94.510002,92.82,93.110001,78.355171,231174500
2009/7/17,SPY,94.059998,94.32,93.540001,94.129997,79.213524,138561700
2009/7/20,SPY,94.68,95.290001,94.190002,95.129997,80.055046,164179400
2009/7/21,SPY,95.870003,95.900002,94.419998,95.57,80.425339,217718300
2009/7/22,SPY,94.959999,96.129997,94.889999,95.550003,80.408531,196068100
2009/7/23,SPY,95.610001,98.080002,95.529999,97.660004,82.184158,258795500
2009/7/24,SPY,97.199997,98.139999,96.690002,98.059998,82.520775,154003100
2009/7/27,SPY,97.879997,98.400002,97.339996,98.349998,82.764771,159259400
2009/7/28,SPY,97.660004,98.370003,97.059998,97.889999,82.377678,186685200
2009/7/29,SPY,97.440002,98.089996,96.980003,97.650002,82.175728,194399300
2009/7/30,SPY,98.830002,99.830002,98.599998,98.669998,83.034088,225575400
2009/7/31,SPY,98.650002,99.470001,98.379997,98.809998,83.151909,207358000
2009/8/3,SPY,99.849998,100.529999,99.309998,100.440002,84.523613,175776900
2009/8/4,SPY,99.989998,100.839996,99.779999,100.699997,84.742386,176714600
2009/8/5,SPY,100.769997,100.860001,99.580002,100.410004,84.49836,184726400
2009/8/6,SPY,100.870003,101.019997,99.419998,99.889999,84.060768,193203800
2009/8/7,SPY,100.940002,102.029999,100.389999,101.199997,85.163177,220640900
2009/8/10,SPY,100.739998,101.220001,100.269997,100.989998,84.986443,130898700
2009/8/11,SPY,100.540001,100.610001,99.459999,99.730003,83.926117,157301000
2009/8/12,SPY,99.559998,101.559998,99.510002,100.800003,84.826553,219052400
2009/8/13,SPY,101.260002,101.610001,100.260002,101.57,85.474548,176449500
2009/8/14,SPY,101.519997,101.599998,99.699997,100.790001,84.81813,199616100
2009/8/17,SPY,98.849998,98.949997,98.110001,98.309998,82.731125,237667500
2009/8/18,SPY,98.529999,99.440002,98.349998,99.089996,83.38752,173461500
2009/8/19,SPY,98.309998,100.300003,98.209999,99.959999,84.119675,192812800
2009/8/20,SPY,100.089996,101.220001,99.870003,100.989998,84.986443,174131300
2009/8/21,SPY,101.82,103.129997,101.620003,102.970001,86.652672,224605000
2009/8/24,SPY,103.389999,103.949997,102.589996,102.959999,86.644264,191279000
2009/8/25,SPY,103.370003,104.260002,102.940002,103.160004,86.812584,215310600
2009/8/26,SPY,102.839996,103.639999,102.489998,103.169998,86.820984,194620700
2009/8/27,SPY,103.110001,103.720001,101.940002,103.400002,87.014534,196230100
2009/8/28,SPY,104.230003,104.349998,102.669998,103.379997,86.997711,147024400
2009/8/31,SPY,102.370003,102.580002,101.790001,102.459999,86.223495,176051600
2009/9/1,SPY,101.949997,103.239998,99.989998,100.199997,84.321632,321276800
2009/9/2,SPY,99.779999,100.440002,99.57,99.82,84.001839,171805000
2009/9/3,SPY,100.400002,100.769997,99.589996,100.650002,84.700317,143572300
2009/9/4,SPY,100.849998,102.089996,100.550003,102.059998,85.886902,142687900
2009/9/8,SPY,103,103.050003,102.389999,102.940002,86.627449,132909100
2009/9/9,SPY,103.120003,104.080002,102.800003,103.730003,87.292259,154612500
2009/9/10,SPY,103.800003,104.860001,103.220001,104.790001,88.184273,162902400
2009/9/11,SPY,104.989998,105.300003,104.279999,104.769997,88.167435,152360100
2009/9/14,SPY,103.879997,105.459999,103.150002,105.279999,88.596603,149593800
2009/9/15,SPY,105.449997,106.110001,104.760002,105.720001,88.966896,196795900
2009/9/16,SPY,106.099998,107.339996,105.730003,107.32,90.313362,206406300
2009/9/17,SPY,107.169998,108.059998,106.57,107.160004,90.178719,229170900
2009/9/18,SPY,107.150002,107.160004,106.360001,106.720001,90.236214,153799100
2009/9/21,SPY,105.889999,107,105.660004,106.449997,90.007927,151892000
2009/9/22,SPY,107.080002,107.370003,106.599998,107.07,90.532143,143126700
2009/9/23,SPY,107.32,108.029999,105.989998,106.18,89.779625,225947400
2009/9/24,SPY,106.410004,106.639999,104.550003,105.010002,88.790337,228636800
2009/9/25,SPY,104.779999,105.360001,104.089996,104.449997,88.316811,204059000
2009/9/28,SPY,104.849998,106.550003,104.830002,106.32,89.897995,118285800
2009/9/29,SPY,106.510002,107.019997,105.779999,106,89.627396,133733900
2009/9/30,SPY,106.360001,106.459999,104.620003,105.589996,89.280731,254383000
2009/10/1,SPY,103,105.730003,102.949997,102.970001,87.065422,281840600
2009/10/2,SPY,102.019997,103.099998,101.989998,102.489998,86.659592,224748800
2009/10/5,SPY,102.900002,104.32,102.599998,104.019997,87.953255,149875000
2009/10/6,SPY,104.769997,106.110001,104.709999,105.510002,89.213081,202491100
2009/10/7,SPY,105.269997,105.910004,105.07,105.800003,89.458321,159200300
2009/10/8,SPY,106.550003,107.169998,105.849998,106.610001,90.143204,183305800
2009/10/9,SPY,106.639999,107.260002,106.360001,107.260002,90.692802,135008300
2009/10/12,SPY,107.760002,108.089996,107.279999,107.68,91.047935,118031000
2009/10/13,SPY,107.389999,107.709999,106.760002,107.459999,90.861916,157692700
2009/10/14,SPY,108.720001,109.419998,107.419998,109.309998,92.42617,191421600
2009/10/15,SPY,108.779999,109.709999,108.730003,109.709999,92.764366,173873600
2009/10/16,SPY,108.800003,109.269997,108.230003,108.889999,92.071037,192069400
2009/10/19,SPY,109.07,110.129997,108.730003,109.790001,92.832016,159530400
2009/10/20,SPY,109.949997,109.989998,108.68,109.209999,92.341599,180921100
2009/10/21,SPY,109.040001,110.309998,108.150002,108.230003,91.512978,225379300
2009/10/22,SPY,108.190002,109.68,107.5,109.330002,92.443085,238444000
2009/10/23,SPY,109.690002,109.760002,107.629997,108.080002,91.386139,240033200
2009/10/26,SPY,108.199997,109.309998,106.610001,106.910004,90.396858,242028200
2009/10/27,SPY,107.029999,107.389999,106.160004,106.419998,89.982521,253266300
2009/10/28,SPY,106.150002,106.480003,104.349998,104.410004,88.283005,248821400
2009/10/29,SPY,105.190002,106.860001,104.940002,106.650002,90.177017,198110600
2009/10/30,SPY,106.300003,106.620003,103.440002,103.559998,87.564308,325608100
2009/11/2,SPY,104.129997,105.410004,103.080002,104.32,88.206902,254222900
2009/11/3,SPY,103.739998,104.800003,103.540001,104.650002,88.485939,228362600
2009/11/4,SPY,105.510002,106.330002,104.650002,104.919998,88.714211,247996700
2009/11/5,SPY,105.660004,106.879997,105.440002,106.849998,90.346107,180015300
2009/11/6,SPY,106.260002,107.400002,106.050003,107.129997,90.582886,170954100
2009/11/9,SPY,107.949997,109.629997,107.870003,109.57,92.646034,159495700
2009/11/10,SPY,109.309998,109.93,108.970001,109.589996,92.662933,171899800
2009/11/11,SPY,110.309998,110.82,109.620003,110.150002,93.136429,169466200
2009/11/12,SPY,110,110.57,108.75,109.029999,92.189407,157144500
2009/11/13,SPY,109.309998,110.089996,108.75,109.620003,92.688263,150963000
2009/11/16,SPY,110.379997,111.690002,110.32,111.209999,94.032684,210922200
2009/11/17,SPY,110.919998,111.389999,110.5,111.339996,94.142586,147134100
2009/11/18,SPY,111.260002,111.43,110.57,111.269997,94.08342,156486800
2009/11/19,SPY,110.510002,111.309998,109.129997,109.82,92.857376,208734600
2009/11/20,SPY,109.25,109.760002,109.010002,109.43,92.527611,134196000
2009/11/23,SPY,110.720001,111.739998,110.599998,110.82,93.702934,148010200
2009/11/24,SPY,111,111.199997,110.010002,110.989998,93.846664,138420100
2009/11/25,SPY,111.169998,111.5,110.82,111.379997,94.17643,109564800
2009/11/27,SPY,108.400002,110.32,108.290001,109.57,92.646034,126001800
2009/11/30,SPY,109.480003,110.199997,108.120003,109.940002,92.95887,160874800
2009/12/1,SPY,110.919998,111.660004,110.730003,111.300003,94.10878,159613700
2009/12/2,SPY,111.279999,112.010002,110.919998,111.25,94.066505,132315100
2009/12/3,SPY,111.550003,112.18,110.290001,110.379997,93.330864,167324900
2009/12/4,SPY,111.839996,112.379997,110.040001,111.010002,93.863594,274907800
2009/12/7,SPY,110.910004,111.529999,110.489998,110.839996,93.719826,127973800
2009/12/8,SPY,110.040001,110.769997,109.269997,109.610001,92.679825,169863700
2009/12/9,SPY,109.580002,110.18,109.019997,110.019997,93.026474,155063400
2009/12/10,SPY,110.699997,111.120003,110.449997,110.639999,93.550728,138014600
2009/12/11,SPY,111.110001,111.360001,110.610001,111.110001,93.948135,124854000
2009/12/14,SPY,111.870003,112,111.129997,111.870003,94.590744,107141500
2009/12/15,SPY,111.459999,111.919998,111,111.349998,94.15107,120408800
2009/12/16,SPY,111.800003,112.129997,111.269997,111.519997,94.294769,155358200
